osc,ctrl_gap,trt_gap,delta_gap,noise_label,noise_rate,searcher,seed
0.3,0.016135228582405015,0.02778844922525292,-0.011653220642847906,med_osc,0.1,successive_halving,18
0.6,-0.01747983096427197,-0.024779101037264772,0.007299270072992803,med_osc,0.1,successive_halving,19
0.4666666666666667,-0.008707901139710539,0.013189909079267537,-0.021897810218978075,low_osc,0.3,random_search,0
0.3333333333333333,0.023434498655397706,0.013189909079267537,0.01024458957613017,low_osc,0.3,random_search,1
0.6,0.021961838903828967,-0.020425150467409336,0.042386989371238304,low_osc,0.3,random_search,2
0.8333333333333334,-0.001408631066717847,-0.004353950569855214,0.002945319503137367,low_osc,0.3,random_search,3
0.6,0.016135228582405015,-0.002881290818286586,0.0190165194006916,low_osc,0.3,random_search,4
0.6666666666666666,-0.014534511461134603,-0.020425150467409336,0.005890639006274734,low_osc,0.3,random_search,5
0.9333333333333333,-0.02772442054040203,-0.020425150467409336,-0.007299270072992692,low_osc,0.3,random_search,6
0.36666666666666664,-0.023306441285696033,0.014662568830836276,-0.03796901011653231,low_osc,0.3,random_search,7
0.16666666666666666,6.402868485089197e-05,6.402868485089197e-05,0.0,low_osc,0.3,random_search,8
0.5666666666666667,-0.011653220642847906,-0.03355103086182609,0.021897810218978186,low_osc,0.3,random_search,9
1.0,-0.018952490715840598,-0.018952490715840598,0.0,low_osc,0.3,random_search,10
0.1,0.007363298757843584,-0.002881290818286586,0.01024458957613017,low_osc,0.3,random_search,11
1.0,0.01908054808554227,-0.024779101037264772,0.04385964912280704,low_osc,0.3,random_search,12
0.8666666666666667,-0.001408631066717847,-0.010180560891279278,0.00877192982456143,low_osc,0.3,random_search,13
0.1,-0.004353950569855214,0.002945319503137478,-0.007299270072992692,low_osc,0.3,random_search,14
0.4666666666666667,-0.012997823024715083,-0.032078371110257464,0.01908054808554238,low_osc,0.3,random_search,15
0.2,0.004417979254706106,0.004417979254706106,0.0,low_osc,0.3,random_search,16
0.13333333333333333,0.01030861826098084,-0.03649635036496346,0.0468049686259443,low_osc,0.3,random_search,17
0.36666666666666664,0.02778844922525292,0.02926110897682166,-0.001472659751568739,low_osc,0.3,random_search,18
0.3333333333333333,-0.01747983096427197,-0.04232296068638752,0.024843129722115553,low_osc,0.3,random_search,19
