osc,ws,ctrl_gap,trt_gap,delta_gap,ctrl_test,trt_test,delta_test,noisy_val_ctrl,noisy_val_trt,noise_label,noise_rate,searcher,seed
0.9,,-0.1327954923805865,-0.1123703419131771,-0.0204251504674093,,,0.0087719298245614,,,med_osc,0.1,successive_halving,16
0.6,,-0.1138430016647457,-0.0948905109489051,-0.0189524907158405,,,0.0175438596491228,,,med_osc,0.1,successive_halving,17
0.3,,-0.040786272249968,-0.0875272121910615,0.0467409399410935,,,0.0175438596491227,,,med_osc,0.1,successive_halving,18
0.5,,-0.0992444615187603,-0.1196696119861698,0.0204251504674095,,,-0.0087719298245613,,,med_osc,0.1,successive_halving,19
0.4666666666666667,,-0.2203867332564989,-0.2860801639134332,0.0656934306569343,,,0.0,,,low_osc,0.3,random_search,0
0.3333333333333333,,-0.1882443334613907,-0.2787808938404404,0.0905365603790497,,,0.0175438596491228,,,low_osc,0.3,random_search,1
0.6,,-0.2189140735049302,-0.2686003329491612,0.0496862594442309,,,0.0350877192982456,,,low_osc,0.3,random_search,2
0.8333333333333334,,-0.242284543475477,-0.2744269432705851,0.0321423997951081,,,0.0175438596491227,,,low_osc,0.3,random_search,3
0.6,,-0.2101421436803687,-0.2875528236650019,0.0774106799846331,,,0.0263157894736842,,,low_osc,0.3,random_search,4
0.6666666666666666,,-0.2262133435779229,-0.3415930336790882,0.1153796901011653,,,0.0350877192982456,,,low_osc,0.3,random_search,5
0.9333333333333332,,-0.2831988730951466,-0.2977974132411319,0.0145985401459853,,,0.0,,,low_osc,0.3,random_search,6
0.3666666666666666,,-0.2057881931105135,-0.2919067742348572,0.0861185811243436,,,-0.0087719298245614,,,low_osc,0.3,random_search,7
0.1666666666666666,,-0.1897169932129594,-0.394096555256755,0.2043795620437956,,,0.0,,,low_osc,0.3,random_search,8
0.5666666666666667,,-0.2379305929056216,-0.2890254834165705,0.0510948905109488,,,0.0,,,low_osc,0.3,random_search,9
1.0,,-0.3109232936355487,-0.252529133051607,-0.0583941605839416,,,0.0,,,low_osc,0.3,random_search,10
0.1,,-0.1824177231399666,-0.2948520937379947,0.112434370598028,,,0.0175438596491228,,,low_osc,0.3,random_search,11
1.0,,-0.2363939044692021,-0.2802535535920092,0.043859649122807,,,0.043859649122807,,,low_osc,0.3,random_search,12
0.8666666666666667,,-0.2495838135484697,-0.2291586630810603,-0.0204251504674093,,,0.0087719298245614,,,low_osc,0.3,random_search,13
0.1,,-0.2087335126136508,-0.3620181841464975,0.1532846715328467,,,0.0,,,low_osc,0.3,random_search,14
0.4666666666666667,,-0.1589832244845691,-0.2875528236650019,0.1285695991804327,,,0.0701754385964912,,,low_osc,0.3,random_search,15
0.2,,-0.2145601229350749,-0.2437572032270457,0.0291970802919707,,,0.0,,,low_osc,0.3,random_search,16
0.1333333333333333,,-0.1721731335638366,-0.3211678832116789,0.1489947496478422,,,0.0614035087719297,,,low_osc,0.3,random_search,17
0.3666666666666666,,-0.2057881931105135,-0.2627096939428863,0.0569215008323727,,,-0.0087719298245614,,,low_osc,0.3,random_search,18
0.3333333333333333,,-0.2218593930080676,-0.2394032526571904,0.0175438596491227,,,0.0175438596491227,,,low_osc,0.3,random_search,19
